Position,Account Manager 07/25,Account Manager 08/25,Account Manager 09/25,Account Manager 10/25,Account Manager 11/25,Account Manager 12/25,Bookmaker 01/26,Bookmaker 02/26,Bookmaker 03/26,Bookmaker 04/25,Bookmaker 05/25,Bookmaker 06/25,Bookmaker 07/25,Bookmaker 08/25,Bookmaker 09/25,Bookmaker 10/25,Bookmaker 11/25,Bookmaker 12/25,Bookmakers 04/26,Bookmarker 05/26,Bookmarker 06/26,Bookmarker 07/26,Bookmarker 08/26,Bookmarker 09/26,Bookmarker 10/26,Bookmarker 11/26,Bookmarker 12/26,Formula Market,Formula site,Market,Page,Price 01/25,"Price 01/26 ",Price 02/25,"Price 02/26 ",Price 03/25,"Price 03/26 ",Price 04/25,"Price 04/26 ",Price 05/25,"Price 05/26 ",Price 06/25,Price 06/26,Price 07/25,"Price 07/26 ",Price 08/25,"Price 08/26 ",Price 09/25,Price 09/26,Price 10/25,Price 10/26,Price 11/25,"Price 11/26 ",Price 12/25,Price 12/26,Site,Status 01/25,"Status 01/26 ","Status 02/26 ",Status 03/25,"Status 03/26 ",Status 04/26,"Status 05/26 ",Status 06/25,"Status 06/26 ",Status 07/25,Status 07/26,Status 08/25,"Status 08/26 ",Status 09/25,"Status 09/26 ",Status 10/25,"Status 10/26 ",Status 11/25,"Status 11/26 ",Status 12/25,Status 12/26,Topic,Traffic,Traffic 30 days (18/09),URL,Url
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
2,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,,,,,,,Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,€500.00,,€750.00,,€300.00,,€300.00,,€200.00,,€300.00,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas grátis (https://www.notion.so/Apostas-gr-tis-1622582250418104914fef59a8d084c2?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,,,,,,,,,,,,,,,,,,,27,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/apostas-gratis/
4,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,,,,,,,,Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),Segurobet (https://www.notion.so/Segurobet-15b25822504180fdb040ce874b96a3d4?pvs=21),,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,€100.00,,€100.00,,€100.00,,€100.00,,€100.00,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,Sold,,Sold,,Sold,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
4,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),,BetdaSorte (https://www.notion.so/BetdaSorte-15b2582250418015b6dcef2bc2849036?pvs=21),,,,Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Cassinos que pagam via Pix (https://www.notion.so/Cassinos-que-pagam-via-Pix-16225822504181aab631deffffbedff4?pvs=21),,€200.00,,,,,,,,,,,€500.00,,€500.00,,€200.00,,€200.00,,€400.00,,€100.00,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,Sold,,,Sold,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,Sold,,,5570,,,https://www.umdoisesportes.com.br/apostas/cassino/pagamentos/cassinos-que-pagam-via-pix/
3,,,,,,,,,,Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,€50.00,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
1,,,,,,,,,Vbet BR (https://www.notion.so/Vbet-BR-15b2582250418020b923e126ea83954d?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,UmDois Esportes,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com depósito mínimo de 1 real (https://www.notion.so/Casas-de-apostas-com-dep-sito-m-nimo-de-1-real-1622582250418127b6a8df383bee969c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4a935835ea9d4a99ad9c6bc9d3e72fbe,,,,,Perfomance,,,,,,,,,,,,,,,,,,,,,https://www.umdoisesportes.com.br/apostas/apostas-esportivas/casas-de-apostas-com-deposito-minimo-de-1-real/
Banner,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
4,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,,https://www.notion.so/22a25822504180b48810f528c3b1be81,Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),,,,Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),,Multibet (https://www.notion.so/Multibet-15b25822504180eca777f0209d6829c4?pvs=21),,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas legalizadas no Brasil (https://www.notion.so/Casas-de-apostas-legalizadas-no-Brasil-16225822504181ba8e5fed5e0a0ecc48?pvs=21),,€250.00,,€250.00,,€250.00,,,,,,,€500.00,,€500.00,,€100.00,,€500.00,,,,€250.00,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,Sold,Sold,,Sold,,,,,Sold,,Sold,,Sold,,Sold,,,,Sold,,,1557,,,https://trivela.com.br/apostas/casas/apostas-legalizadas/
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com depósito mínimo de 5 reais (https://www.notion.so/Casas-de-apostas-com-dep-sito-m-nimo-de-5-reais-16225822504181cc9cecec558096da57?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,10,,,https://placar.com.br/apostas/casas/5-reais/
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
1,,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),,,,,,MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),MC Games (https://www.notion.so/MC-Games-15b25822504180658d23f867ce4c3d6c?pvs=21),,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas legalizadas no Brasil (https://www.notion.so/Casas-de-apostas-legalizadas-no-Brasil-16225822504181ba8e5fed5e0a0ecc48?pvs=21),,€500.00,,€500.00,,,,,,,,,,,"€1,000.00",,"€1,000.00",,"€1,000.00",,€750.00,,€750.00,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,Sold,Sold,,,,,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,,1557,,,https://trivela.com.br/apostas/casas/apostas-legalizadas/
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
1,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,,,,,,BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Apostas Brasileirão (https://www.notion.so/Apostas-Brasileir-o-162258225041812084e0d45dcd86b8be?pvs=21),,,,,,,€100.00,,€500.00,,€500.00,,€100.00,,€100.00,,€100.00,,€100.00,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,,,,,,16,,,https://trivela.com.br/apostas/guias/onde-apostar/brasileirao/
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Novas casas de apostas (https://www.notion.so/Novas-casas-de-apostas-1622582250418182845afc0cf00477bf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,461,,,https://placar.com.br/apostas/casas/novas/
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com bônus (https://www.notion.so/Casas-de-apostas-com-b-nus-16225822504181a6a6bbf92df541601f?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,12,,,https://trivela.com.br/apostas/casas/melhores-casas-de-apostas-com-bonus/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casas de Apostas com Live Stream (https://www.notion.so/Casas-de-Apostas-com-Live-Stream-162258225041819e85c1c2ef1a4e0b8c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,58,,,https://observador.pt/prognosticos/casas-de-apostas-com-live-stream/
1,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,Bet7k (https://www.notion.so/Bet7k-15b25822504180c4a319f79f3ff97ee1?pvs=21),Bet7k (https://www.notion.so/Bet7k-15b25822504180c4a319f79f3ff97ee1?pvs=21),Bet7k (https://www.notion.so/Bet7k-15b25822504180c4a319f79f3ff97ee1?pvs=21),,,,Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),Bet7k (https://www.notion.so/Bet7k-15b25822504180c4a319f79f3ff97ee1?pvs=21),Bet7k (https://www.notion.so/Bet7k-15b25822504180c4a319f79f3ff97ee1?pvs=21),,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Novas casas de apostas (https://www.notion.so/Novas-casas-de-apostas-1622582250418182845afc0cf00477bf?pvs=21),,€100.00,,€100.00,,€100.00,,,,,,,€500.00,,€500.00,,€300.00,,€300.00,,€100.00,,€100.00,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,Sold,Sold,,Sold,,,,,Sold,,Sold,,Sold,,Sold,,Sold,,Sold,,,461,,,https://placar.com.br/apostas/casas/novas/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Sites de Poker Online (https://www.notion.so/Sites-de-Poker-Online-1622582250418112b5f5c4dc279378df?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,259,,,https://observador.pt/prognosticos/sites-de-poker-online/
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com bônus (https://www.notion.so/Casas-de-apostas-com-b-nus-16225822504181a6a6bbf92df541601f?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,12,,,https://trivela.com.br/apostas/casas/melhores-casas-de-apostas-com-bonus/
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Sites de Apostas Desportivas (https://www.notion.so/Sites-de-Apostas-Desportivas-1622582250418109b17cd8372372928a?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,25,,,https://observador.pt/prognosticos/melhores-sites-de-apostas/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com depósito mínimo de 5 reais (https://www.notion.so/Casas-de-apostas-com-dep-sito-m-nimo-de-5-reais-16225822504181cc9cecec558096da57?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,10,,,https://placar.com.br/apostas/casas/5-reais/
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casas de Apostas com Live Stream (https://www.notion.so/Casas-de-Apostas-com-Live-Stream-162258225041819e85c1c2ef1a4e0b8c?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,58,,,https://observador.pt/prognosticos/casas-de-apostas-com-live-stream/
6,,,,,,,,,Lotogreen (https://www.notion.so/Lotogreen-15b25822504180c0a58edcf55aa3c62a?pvs=21),,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas legalizadas no Brasil (https://www.notion.so/Casas-de-apostas-legalizadas-no-Brasil-16225822504181ba8e5fed5e0a0ecc48?pvs=21),,,,,,€300.00,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,Sold,,,,,,,,,Sold,,Sold,,Sold,,Sold,,,1557,,,https://trivela.com.br/apostas/casas/apostas-legalizadas/
1,,,,,,,Pokerstars PT (https://www.notion.so/Pokerstars-PT-16125822504180b28d03ecde3bd73065?pvs=21),Pokerstars PT (https://www.notion.so/Pokerstars-PT-16125822504180b28d03ecde3bd73065?pvs=21),Pokerstars PT (https://www.notion.so/Pokerstars-PT-16125822504180b28d03ecde3bd73065?pvs=21),,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Sites de Poker Online (https://www.notion.so/Sites-de-Poker-Online-1622582250418112b5f5c4dc279378df?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,in nego,in nego,,in nego,,,,,,,,,,,,,,,,,,259,,,https://observador.pt/prognosticos/sites-de-poker-online/
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas (https://www.notion.so/Casas-de-apostas-1622582250418147901de9abdf3c9126?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,4243,,,https://trivela.com.br/apostas/casas/
6,,,,https://www.notion.so/22a25822504180979da3cdeb955665c6,,,,,,,,,,,,Zona de Jogo (https://www.notion.so/Zona-de-Jogo-15b258225041802a8b23db0406a20a1e?pvs=21),,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Novas casas de apostas (https://www.notion.so/Novas-casas-de-apostas-1622582250418182845afc0cf00477bf?pvs=21),,,,,,,,,,,,,,,,,,,€500.00,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,Sold,,,,,,,461,,,https://placar.com.br/apostas/casas/novas/
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Placar,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Novas casas de apostas (https://www.notion.so/Novas-casas-de-apostas-1622582250418182845afc0cf00477bf?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/04c70f17692b41cf854a3ab1d5b1b83a,,,,,,,,,,,,,,,,,,,,,,,461,,,https://placar.com.br/apostas/casas/novas/
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Sites de Poker Online (https://www.notion.so/Sites-de-Poker-Online-1622582250418112b5f5c4dc279378df?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,259,,,https://observador.pt/prognosticos/sites-de-poker-online/
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas com bônus (https://www.notion.so/Casas-de-apostas-com-b-nus-16225822504181a6a6bbf92df541601f?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,,,,,,,,,,,,,,,,,,,,,,12,,,https://trivela.com.br/apostas/casas/melhores-casas-de-apostas-com-bonus/
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,@Portugal,Observador,https://www.notion.so/1612582250418087810ecf77a924a7bc,Casas de apostas levantamento imediato (https://www.notion.so/Casas-de-apostas-levantamento-imediato-16225822504181f3b237f78b5031d400?pvs=21),,,,,,,,,,,,,,,,,,,,,,,,,https://www.notion.so/c076070ec10740d08926e811846418ee,,,,,,,,,,,,,,,,,,,,,,,107,,,https://observador.pt/prognosticos/casas-de-apostas-com-levantamentos-imediatos/
2,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,https://www.notion.so/22a25822504180b48810f528c3b1be81,BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),BR4Bet (https://www.notion.so/BR4Bet-15b258225041800b8b3eeb52f2d5bcf4?pvs=21),,,,,,,,,,@Brazil,Trivela,https://www.notion.so/16125822504180ebbde2cd2d3093abaa,Casas de apostas legalizadas no Brasil (https://www.notion.so/Casas-de-apostas-legalizadas-no-Brasil-16225822504181ba8e5fed5e0a0ecc48?pvs=21),,€400.00,,€400.00,,€400.00,"€2,500.00",,"€2,500.00",,"€1,500.00",,"€2,000.00",,"€1,500.00",,€100.00,,€100.00,,€400.00,,€400.00,,https://www.notion.so/4ac3c78012d94951836307a829f1608b,,Sold,Sold,,Sold,,,Sold,,Sold,,Sold,,Sold,,Sold,,Sold,,Sold,,,1557,,,https://trivela.com.br/apostas/casas/apostas-legalizadas/
